SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,BIRTHS2020,BIRTHS2021,BIRTHS2022,DEATHS2020,DEATHS2021,DEATHS2022,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,NETMIG2020,NETMIG2021,NETMIG2022,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,RBIRTH2021,RBIRTH2022,RDEATH2021,RDEATH2022,RNATURALCHG2021,RNATURALCHG2022,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RDOMESTICMIG2021,RDOMESTICMIG2022,RNETMIG2021,RNETMIG2022
50,2,3,26,129,Michigan,Ogemaw County,20769,20779,20783,20970,10,4,187,42,177,182,66,343,349,-24,-166,-167,0,3,10,37,165,333,37,168,343,-3,2,11,220,220,220,220,8.5173957,8.71793644,16.5054617,16.7173616,-7.988066,-7.9994252,0.14436264,0.4790075,7.93994514,15.9509496,8.08430778,16.4299571
50,2,3,26,131,Michigan,Ontonagon County,5814,5805,5855,5863,-9,50,8,9,23,23,29,129,137,-20,-106,-114,0,1,2,14,164,117,14,165,119,-3,-9,3,67,67,67,67,3.94511149,3.92558457,22.1269297,23.3828298,-18.181818,-19.457245,0.17152659,0.34135518,28.1303602,19.969278,28.3018868,20.3106332
50,2,3,26,133,Michigan,Osceola County,22890,22906,23176,23274,16,270,98,65,239,245,69,276,274,-4,-37,-29,0,2,12,17,308,121,17,310,133,3,-3,-6,380,380,380,380,10.3728137,10.5489774,11.9786468,11.7976319,-1.6058331,-1.2486545,0.08680179,0.51668461,13.3674754,5.20990312,13.4542772,5.72658773
50,2,3,26,135,Michigan,Oscoda County,8225,8239,8328,8404,14,89,76,26,83,81,32,166,175,-6,-83,-94,0,0,1,22,180,159,22,180,160,-2,-8,10,37,37,37,37,10.0199191,9.68204638,20.0398382,20.9180014,-10.019919,-11.235955,0,0.11953144,21.7299451,19.0054984,21.7299451,19.1250299
50,2,3,26,137,Michigan,Otsego County,25095,25138,25351,25644,43,213,293,63,240,251,75,323,332,-12,-83,-81,0,2,9,52,296,362,52,298,371,3,-2,3,316,316,316,316,9.50702133,9.84410236,12.7948662,13.0208844,-3.2878449,-3.176782,0.07922518,0.35297578,11.7253263,14.1974703,11.8045515,14.5504461
50,2,3,26,139,Michigan,Ottawa County,296207,296889,298317,300873,682,1428,2556,749,3032,3089,580,2470,2555,169,562,534,4,133,323,442,550,1791,446,683,2114,67,183,-92,9528,9515,8441,8803,10.1880693,10.310586,8.29964752,8.52817971,1.88842182,1.78240625,0.4469041,1.07812213,1.84809965,5.9780704,2.29500375,7.05619253
50,2,3,26,141,Michigan,Presque Isle County,12981,12997,13173,13361,16,176,188,20,100,101,48,205,210,-28,-105,-109,0,2,4,50,292,289,50,294,293,-6,-13,4,157,157,157,157,7.64233856,7.61287405,15.666794,15.828748,-8.0244555,-8.215874,0.15284677,0.30149996,22.3156286,21.7833723,22.4684754,22.0848722
50,2,3,26,143,Michigan,Roscommon County,23450,23466,23677,23708,16,211,31,40,147,152,87,468,472,-47,-321,-320,0,0,0,74,561,327,74,561,327,-11,-29,24,202,202,202,202,6.23634474,6.41553234,19.8544853,19.9219162,-13.618141,-13.506384,0,0,23.7999279,13.801836,23.7999279,13.801836
50,2,3,26,145,Michigan,Saginaw County,190128,189860,189590,188330,-268,-270,-1260,515,1960,2003,695,2624,2741,-180,-664,-738,1,33,93,-119,236,-532,-118,269,-439,30,125,-83,6064,6056,6056,6090,10.3307419,10.600127,13.8305442,14.5057155,-3.4998023,-3.9055885,0.17393596,0.49216765,1.24390565,-2.8154107,1.41784161,-2.323243
50,2,3,26,147,Michigan,St. Clair County,160382,160375,160384,160151,-7,9,-233,378,1481,1520,496,2101,2142,-118,-620,-622,0,28,72,72,493,405,72,521,477,39,108,-88,1455,1455,1455,1455,9.23434728,9.4841437,13.100178,13.3651551,-3.8658307,-3.8810114,0.1745859,0.44924891,3.07395895,2.52702513,3.24854486,2.97627404
50,2,3,26,149,Michigan,St. Joseph County,60939,60931,60850,60874,-8,-81,24,174,698,716,166,758,767,8,-60,-51,0,20,60,-24,-82,42,-24,-62,102,8,41,-27,401,401,401,401,11.4632003,11.7643193,12.4485757,12.6022806,-0.9853754,-0.8379613,0.32845846,0.98583681,-1.3466797,0.69008577,-1.0182212,1.67592258
50,2,3,26,151,Michigan,Sanilac County,40619,40502,40604,40657,-117,102,53,86,406,417,125,554,574,-39,-148,-157,0,18,46,-75,212,179,-75,230,225,-3,20,-15,512,512,512,512,10.0115898,10.2632259,13.6611348,14.1273181,-3.649545,-3.8640922,0.44386359,1.13215442,5.22772668,4.4055574,5.67159026,5.53771182
50,2,3,26,153,Michigan,Schoolcraft County,8049,8056,8060,8188,7,4,128,19,72,72,32,131,136,-13,-59,-64,0,1,2,23,61,187,23,62,189,-3,1,3,141,141,141,141,8.93521966,8.86262925,16.2571358,16.7405219,-7.3219161,-7.8778927,0.12410027,0.24618415,7.57011665,23.0182176,7.69421693,23.2644018
50,2,3,26,155,Michigan,Shiawassee County,68095,68006,67998,68022,-89,-8,24,162,654,672,219,828,848,-57,-174,-176,0,1,10,-38,121,223,-38,122,233,6,44,-33,465,465,465,465,9.6173642,9.88089987,12.1761125,12.4687546,-2.5587483,-2.5878547,0.01470545,0.1470372,1.77935943,3.27892957,1.79406488,3.42596677
50,2,3,26,157,Michigan,Tuscola County,53322,53310,53046,52945,-12,-264,-101,133,503,520,185,759,780,-52,-256,-260,0,3,14,28,-49,168,28,-46,182,12,38,-23,820,821,820,819,9.45879875,9.81215386,14.2728196,14.7182308,-4.8140208,-4.9060769,0.05641431,0.26417337,-0.9214337,3.17008048,-0.8650194,3.43425385
50,2,3,26,159,Michigan,Van Buren County,75593,75576,75703,75692,-17,127,-11,179,787,801,203,910,927,-24,-123,-126,0,20,49,-10,184,104,-10,204,153,17,46,-38,445,445,445,445,10.4046166,10.5815912,12.0307511,12.2461112,-1.6261345,-1.66452,0.26441211,0.64731332,2.43259144,1.37388949,2.69700355,2.02120281
50,2,3,26,161,Michigan,Washtenaw County,372265,371817,364998,366376,-448,-6819,1378,890,3181,3218,729,2667,2719,161,514,499,21,636,1613,-646,-7613,-551,-625,-6977,1062,16,-356,-183,24038,24035,18797,20889,8.63446048,8.7998753,7.2392663,7.43532037,1.39519418,1.36455493,1.72634922,4.41087597,-20.664617,-1.506753,-18.938268,2.90412292
50,2,3,26,163,Michigan,Wayne County,1793549,1789129,1773073,1757043,-4420,-16056,-16030,5507,21476,22018,7350,22267,22684,-1843,-791,-666,143,1468,4095,-2890,-16914,-19568,-2747,-15446,-15473,170,181,109,20263,20314,18276,19249,12.0577104,12.4743776,12.5018177,12.8517023,-0.4441073,-0.3773247,0.8242093,2.32003708,-9.4963733,-11.086321,-8.672164,-8.7662842
50,2,3,26,165,Michigan,Wexford County,33668,33685,33940,34196,17,255,256,88,352,366,100,380,389,-12,-28,-23,0,3,11,23,273,274,23,276,285,6,7,-6,430,430,430,430,10.4103512,10.7432194,11.2384473,11.4183398,-0.8280961,-0.6751203,0.08872458,0.32288364,8.07393715,8.04273805,8.16266174,8.3656217
40,2,4,27,0,Minnesota,Minnesota,5706504,5709852,5711471,5717184,3348,1619,5713,16461,63068,64821,12756,51473,53204,3705,11595,11617,295,5523,14194,-1665,-16312,-19400,-1370,-10789,-5206,1013,813,-698,138264,138227,132609,136194,11.0439045,11.3435921,9.01349169,9.31063192,2.03041276,2.03296013,0.9671384,2.48393184,-2.8564116,-3.3949752,-1.8892732,-0.9110433
50,2,4,27,1,Minnesota,Aitkin County,15703,15718,15945,16126,15,227,181,33,100,103,54,262,259,-21,-162,-156,0,1,3,43,410,304,43,411,307,-7,-22,30,329,329,329,329,6.31652086,6.42324842,16.5492847,16.1516635,-10.232764,-9.7284151,0.06316521,0.18708491,25.8977355,18.9579371,25.9609007,19.145022
50,2,4,27,3,Minnesota,Anoka County,363892,364458,367416,368864,566,2958,1448,1033,4032,4149,670,2723,2838,363,1309,1311,4,361,811,99,1036,-546,103,1397,265,100,252,-128,3458,3457,3160,3097,11.01829,11.270169,7.44117157,7.70902374,3.57711847,3.56114522,0.98650861,2.20296626,2.83108841,-1.4831314,3.81759702,0.71983485
50,2,4,27,5,Minnesota,Becker County,35176,35194,35326,35371,18,132,45,106,357,369,91,425,431,15,-68,-62,0,6,13,-5,179,108,-5,185,121,8,15,-14,465,465,465,465,10.1247873,10.4389154,12.0533182,12.1928795,-1.9285309,-1.7539641,0.17016449,0.36776667,5.07657402,3.0552923,5.24673851,3.42305897
50,2,4,27,7,Minnesota,Beltrami County,46230,46243,46420,46799,13,177,379,134,580,598,128,533,543,6,47,55,0,14,27,-7,87,294,-7,101,321,14,29,3,2142,2140,2138,2483,12.5184809,12.8300025,11.5040523,11.6499855,1.01442863,1.18001695,0.30217023,0.57928105,1.87777214,6.30772697,2.17994237,6.88700801
50,2,4,27,9,Minnesota,Benton County,41381,41357,41496,41463,-24,139,-33,122,478,487,106,457,454,16,21,33,2,46,121,-45,44,-177,-43,90,-56,3,28,-10,725,725,725,725,11.538508,11.7407394,11.0315861,10.9451657,0.5069219,0.79557372,1.11040035,2.91710363,1.06212207,-4.2671681,2.17252242,-1.3500645
50,2,4,27,11,Minnesota,Big Stone County,5168,5158,5162,5144,-10,4,-18,14,58,59,15,79,79,-1,-21,-20,0,0,0,-7,22,2,-7,22,2,-2,3,0,244,244,244,244,11.2403101,11.449641,15.3100775,15.3308752,-4.0697674,-3.8812342,0,0,4.26356589,0.38812342,4.26356589,0.38812342
50,2,4,27,13,Minnesota,Blue Earth County,69129,69211,69361,69631,82,150,270,195,688,708,146,555,575,49,133,133,3,86,226,10,-114,-52,13,-28,174,20,45,-37,4349,4343,4338,4388,9.92985596,10.1876367,8.01027625,8.27385749,1.91957971,1.91377921,1.24123199,3.25198573,-1.645354,-0.7482445,-0.404122,2.50374122
50,2,4,27,15,Minnesota,Brown County,25914,25903,25883,25723,-11,-20,-160,73,259,268,71,330,340,2,-71,-72,0,6,10,-12,27,-95,-12,33,-85,-1,18,-3,1077,1077,1071,1048,10.0027034,10.3863892,12.7447573,13.1767624,-2.7420538,-2.7903732,0.23172286,0.38755184,1.04275287,-3.6817424,1.27447573,-3.2941906
50,2,4,27,17,Minnesota,Carlton County,36201,36193,36455,36708,-8,262,253,96,360,375,84,449,467,12,-89,-92,0,7,18,-24,334,332,-24,341,350,4,10,-5,2258,2258,2257,2397,9.91080278,10.2510832,12.3609735,12.7660156,-2.4501707,-2.5149324,0.19271005,0.49205199,9.19502257,9.07562566,9.38773263,9.56767765
50,2,4,27,19,Minnesota,Carver County,106914,107284,108826,110034,370,1542,1208,250,1120,1162,142,650,666,108,470,496,0,57,140,236,979,634,236,1036,774,26,36,-62,917,917,928,911,10.3650919,10.6186603,6.01545509,6.08608243,4.34963676,4.5325779,0.52750914,1.27935667,9.06020082,5.79365805,9.58770996,7.07301471
50,2,4,27,21,Minnesota,Cass County,30065,30142,30638,31274,77,496,636,63,275,281,86,417,432,-23,-142,-151,0,0,10,110,663,737,110,663,747,-10,-25,40,319,319,319,319,9.04902929,9.07740018,13.721619,13.9552914,-4.6725897,-4.8778912,0,0.32303915,21.816387,23.8079855,21.816387,24.1310247
50,2,4,27,23,Minnesota,Chippewa County,12594,12596,12390,12284,2,-206,-106,36,155,152,32,171,174,4,-16,-22,0,16,43,-3,-200,-124,-3,-184,-81,1,-6,-3,394,394,394,394,12.4069479,12.3206614,13.6876651,14.1039151,-1.2807172,-1.7832536,1.2807172,3.48545027,-16.008965,-10.051066,-14.728248,-6.5656156
50,2,4,27,25,Minnesota,Chisago County,56621,56713,57544,57988,92,831,444,153,579,595,104,522,538,49,57,57,0,14,32,25,755,382,25,769,414,18,5,-27,1523,1523,1523,1582,10.1350464,10.3001766,9.13729575,9.31343697,0.99775068,0.9867396,0.24506157,0.55395908,13.2158205,6.61288647,13.460882,7.16684555
50,2,4,27,27,Minnesota,Clay County,65309,65332,65665,65929,23,333,264,222,810,848,154,541,559,68,269,289,1,62,142,-53,-41,-141,-52,21,1,7,43,-26,3134,3130,3131,3110,12.3666954,12.8881256,8.25973114,8.49582808,4.10696428,4.39229752,0.94658656,2.15815311,-0.6259685,-2.1429548,0.32061803,0.01519826
50,2,4,27,29,Minnesota,Clearwater County,8521,8571,8574,8649,50,3,75,31,100,102,21,121,125,10,-21,-23,0,0,1,41,20,95,41,20,96,-1,4,2,94,94,94,94,11.6652085,11.8446264,14.1149023,14.5154735,-2.4496938,-2.6708471,0,0.11612379,2.3330417,11.0317599,2.3330417,11.1478836
50,2,4,27,31,Minnesota,Cook County,5599,5595,5623,5708,-4,28,85,7,33,34,13,56,54,-6,-23,-20,0,2,12,3,54,89,3,56,101,-1,-5,4,43,43,43,43,5.88340168,6.00123555,9.98395436,9.53137411,-4.1005527,-3.5301386,0.3565698,2.11808313,9.62738456,15.7091166,9.98395436,17.8271997
50,2,4,27,33,Minnesota,Cottonwood County,11506,11509,11578,11356,3,69,-222,31,133,138,35,176,175,-4,-43,-37,0,1,5,6,108,-193,6,109,-188,1,3,3,320,320,320,320,11.5216356,12.0345339,15.2466756,15.2611843,-3.7250401,-3.2266504,0.08662884,0.43603384,9.35591458,-16.830906,9.44254342,-16.394872
50,2,4,27,35,Minnesota,Crow Wing County,66122,66277,67345,67948,155,1068,603,165,634,651,160,792,807,5,-158,-156,0,3,11,154,1259,734,154,1262,745,-4,-36,14,1306,1306,1308,1308,9.48945533,9.62355776,11.8543354,11.9296638,-2.36488,-2.306106,0.04490279,0.16261004,18.8442023,10.8505244,18.8891051,11.0131345
50,2,4,27,37,Minnesota,Dakota County,439884,440393,442773,443341,509,2380,568,1192,4929,5060,797,3179,3302,395,1750,1758,20,373,912,-18,-37,-2073,2,336,-1161,112,294,-29,3997,3996,3998,3998,11.1621145,11.4206524,7.1990996,7.45276567,3.96301488,3.96788675,0.84468831,2.05842589,-0.0837895,-4.6788562,0.76089886,-2.6204303
50,2,4,27,39,Minnesota,Dodge County,20873,20895,20964,20981,22,69,17,66,246,252,30,163,165,36,83,87,0,0,2,-16,-29,-68,-16,-29,-66,2,15,-4,119,119,119,119,11.7537447,12.0157349,7.78805036,7.86744546,3.96569435,4.14828943,0,0.09536298,-1.3856041,-3.2423412,-1.3856041,-3.1469782
50,2,4,27,41,Minnesota,Douglas County,39002,39089,39305,39668,87,216,363,105,401,412,105,487,491,0,-86,-79,0,7,24,89,287,425,89,294,449,-2,8,-7,803,803,801,803,10.2303748,10.4339458,12.4244202,12.4346296,-2.1940455,-2.0006838,0.1785851,0.60780267,7.32198893,10.7631722,7.50057402,11.3709749
50,2,4,27,43,Minnesota,Faribault County,13922,13901,13910,13926,-21,9,16,31,119,124,41,199,198,-10,-80,-74,0,0,1,-10,86,95,-10,86,96,-1,3,-6,152,152,152,152,8.55776491,8.90932605,14.3108842,14.2261819,-5.7531193,-5.3168559,0,0.0718494,6.18460321,6.82569335,6.18460321,6.89754275
50,2,4,27,45,Minnesota,Fillmore County,21229,21234,21303,21414,5,69,111,60,228,234,70,253,257,-10,-25,-23,0,4,16,9,79,119,9,83,135,6,11,-1,410,410,410,410,10.720079,10.9558256,11.8955262,12.0326802,-1.1754473,-1.0768546,0.18807156,0.74911628,3.71441333,5.57155231,3.9024849,6.32066859
50,2,4,27,47,Minnesota,Freeborn County,30901,30902,30808,30718,1,-94,-90,89,305,311,97,397,406,-8,-92,-95,0,17,49,4,-37,-30,4,-20,19,5,18,-14,499,499,499,499,9.88494571,10.1095472,12.8666343,13.1976725,-2.9816885,-3.0881253,0.55096419,1.59282255,-1.1991573,-0.9751975,-0.6481932,0.61762507
50,2,4,27,49,Minnesota,Goodhue County,47580,47575,48018,48013,-5,443,-5,129,482,492,132,589,588,-3,-107,-96,0,8,14,-13,536,107,-13,544,121,11,6,-30,762,762,762,762,10.0844204,10.2466912,12.3230781,12.2460455,-2.2386576,-1.9993544,0.16737627,0.29157251,11.2142102,2.22844706,11.3815865,2.52001958
50,2,4,27,51,Minnesota,Grant County,6075,6094,6161,6136,19,67,-25,22,67,68,16,76,80,6,-9,-12,0,1,4,13,77,-15,13,78,-11,0,-2,-2,87,87,87,87,10.9343125,11.059608,12.4031008,13.0113036,-1.4687883,-1.9516955,0.16319869,0.65056518,12.5662995,-2.4396194,12.7294982,-1.7890542
50,2,4,27,53,Minnesota,Hennepin County,1281568,1281568,1266736,1260121,0,-14832,-6615,3901,14584,14983,3008,10066,10548,893,4518,4435,135,1793,4765,-1384,-20686,-15738,-1249,-18893,-10973,356,-457,-77,29920,29913,26900,30104,11.4460441,11.8590011,7.90015634,8.34871146,3.54588777,3.51028966,1.40721044,3.7714837,-16.235112,-12.456581,-14.827901,-8.6850977
50,2,4,27,55,Minnesota,Houston County,18849,18851,18829,18800,2,-22,-29,58,178,184,48,215,218,10,-37,-34,0,7,18,-10,-3,-3,-10,4,15,2,11,-10,254,254,254,254,9.44798301,9.7796912,11.4118896,11.586808,-1.9639066,-1.8071169,0.37154989,0.95670892,-0.1592357,-0.1594515,0.21231423,0.79725743
50,2,4,27,57,Minnesota,Hubbard County,21348,21392,21745,21960,44,353,215,47,209,219,49,246,252,-2,-37,-33,0,5,19,48,396,227,48,401,246,-2,-11,2,269,269,269,269,9.69005726,10.0217366,11.4055219,11.5318613,-1.7154647,-1.5101247,0.23181955,0.86946574,18.3601085,10.3878275,18.591928,11.2572932
50,2,4,27,59,Minnesota,Isanti County,41133,41385,41951,42727,252,566,776,97,456,474,79,394,417,18,62,57,0,4,13,245,500,698,245,504,711,-11,0,8,349,349,349,349,10.9436498,11.1953518,9.45569742,9.84907532,1.48795239,1.34627648,0.09599693,0.30704551,11.999616,16.4859822,12.0956129,16.7930277
50,2,4,27,61,Minnesota,Itasca County,45018,45035,45058,45205,17,23,147,112,366,379,136,641,652,-24,-275,-273,0,2,2,36,281,424,36,283,426,5,15,-6,1010,1010,1010,1010,8.12493756,8.39768233,14.2297404,14.4466725,-6.1048028,-6.0489902,0.04439857,0.04431495,6.23799851,9.39476862,6.28239708,9.43908357
50,2,4,27,63,Minnesota,Jackson County,9992,9992,10015,9893,0,23,-122,26,95,95,23,112,112,3,-17,-17,0,2,5,-4,31,-110,-4,33,-105,1,7,0,117,117,117,117,9.49667616,9.54390195,11.1960814,11.2517581,-1.6994052,-1.7078561,0.19993002,0.50231063,3.09891538,-11.050834,3.2988454,-10.548523
50,2,4,27,65,Minnesota,Kanabec County,16027,16049,16187,16463,22,138,276,50,156,157,51,205,211,-1,-49,-54,0,0,0,21,190,329,21,190,329,2,-3,1,286,286,286,286,9.67862018,9.61715161,12.7186996,12.9249617,-3.0400794,-3.3078101,0,0,11.788063,20.1531394,11.788063,20.1531394
50,2,4,27,67,Minnesota,Kandiyohi County,43733,43726,43865,43839,-7,139,-26,160,541,551,98,446,463,62,95,88,1,85,210,-73,-71,-317,-72,14,-107,3,30,-7,1032,1032,1033,1033,12.3528673,12.5649913,10.1836947,10.5582414,2.16917263,2.00674998,1.94083867,4.78883517,-1.6211711,-7.2288607,0.31966755,-2.4400255
50,2,4,27,69,Minnesota,Kittson County,4217,4198,4162,4059,-19,-36,-103,8,35,37,12,83,76,-4,-48,-39,0,3,9,-13,7,-75,-13,10,-66,-2,2,2,106,106,106,106,8.37320574,9.00133804,19.8564593,18.4892349,-11.483254,-9.4878969,0.71770335,2.18951466,1.67464115,-18.245955,2.3923445,-16.056441
50,2,4,27,71,Minnesota,Koochiching County,12059,12025,11944,11844,-34,-81,-100,22,93,93,39,177,185,-17,-84,-92,0,1,0,-16,-5,-2,-16,-4,-2,-1,7,-6,222,222,222,222,7.76002336,7.81906844,14.7690767,15.5540609,-7.0090534,-7.7349924,0.08344111,0,-0.4172056,-0.168152,-0.3337644,-0.168152
50,2,4,27,73,Minnesota,Lac qui Parle County,6722,6702,6715,6689,-20,13,-26,21,71,71,22,103,106,-1,-32,-35,0,5,14,-18,37,-3,-18,42,11,-1,3,-2,130,130,130,130,10.583588,10.5938526,15.3536558,15.8161743,-4.7700678,-5.2223217,0.7453231,2.08892868,5.51539092,-0.4476276,6.26071402,1.6413011
50,2,4,27,75,Minnesota,Lake County,10910,10918,11009,10939,8,91,-70,36,91,95,42,163,167,-6,-72,-72,0,0,0,14,167,7,14,167,7,0,-4,-5,219,219,219,219,8.30026907,8.65682522,14.8675149,15.2177875,-6.5672459,-6.5609623,0,0,15.2323619,0.63787133,15.2323619,0.63787133
50,2,4,27,77,Minnesota,Lake of the Woods County,3765,3764,3821,3871,-1,57,50,9,34,34,15,52,55,-6,-18,-21,0,1,0,5,76,68,5,77,68,0,-2,3,25,25,25,25,8.96506262,8.84035361,13.7112722,14.300572,-4.7462096,-5.4602184,0.26367831,0,20.0395517,17.6807072,20.3032301,17.6807072
50,2,4,27,79,Minnesota,Le Sueur County,28672,28639,28918,29153,-33,279,235,61,290,304,57,254,272,4,36,32,0,10,25,-39,225,186,-39,235,211,2,8,-8,306,306,306,306,10.0769672,10.469942,8.82603332,9.36784281,1.25093386,1.10209915,0.34748163,0.86101496,7.81833661,6.40595134,8.16581823,7.2669663
50,2,4,27,81,Minnesota,Lincoln County,5644,5628,5563,5580,-16,-65,17,17,66,67,24,90,92,-7,-24,-25,0,1,2,-9,-43,41,-9,-42,43,0,1,-1,107,107,107,107,11.7951926,12.0254869,16.0843535,16.5126088,-4.2891609,-4.487122,0.17871504,0.35896976,-7.6847467,7.35888001,-7.5060316,7.71784977
50,2,4,27,83,Minnesota,Lyon County,25268,25170,25267,25262,-98,97,-5,78,333,341,59,263,265,19,70,76,0,50,132,-108,-35,-222,-108,15,-90,-9,12,9,668,667,667,717,13.2045919,13.4971996,10.4288518,10.4890261,2.77574003,3.00817352,1.98267145,5.22472244,-1.38787,-8.7870332,0.59480144,-3.5623108
50,2,4,27,85,Minnesota,McLeod County,36759,36738,36807,36714,-21,69,-93,107,379,386,103,423,436,4,-44,-50,0,5,10,-29,81,-38,-29,86,-28,4,27,-15,654,654,654,655,10.306615,10.5004012,11.5031613,11.8605568,-1.1965463,-1.3601556,0.13597117,0.27203112,2.20273302,-1.0337183,2.33870419,-0.7616871
50,2,4,27,87,Minnesota,Mahnomen County,5400,5372,5387,5328,-28,15,-59,18,73,74,20,86,94,-2,-13,-20,0,0,0,-24,24,-39,-24,24,-39,-2,4,0,63,63,63,63,13.5700344,13.8124125,15.9866159,17.545497,-2.4165815,-3.7330845,0,0,4.46138117,-7.2795147,4.46138117,-7.2795147
50,2,4,27,89,Minnesota,Marshall County,9032,9026,8979,8861,-6,-47,-118,21,99,101,19,106,108,2,-7,-7,0,0,3,-7,-43,-112,-7,-43,-109,-1,3,-2,72,72,72,72,10.9969453,11.32287,11.7745071,12.1076233,-0.7775618,-0.7847534,0,0.33632287,-4.776451,-12.556054,-4.776451,-12.219731
50,2,4,27,91,Minnesota,Martin County,20024,19982,19899,19650,-42,-83,-249,51,207,213,55,271,285,-4,-64,-72,0,0,-1,-36,-29,-180,-36,-29,-181,-2,10,4,303,303,303,303,10.3808831,10.7714481,13.5904315,14.4125009,-3.2095484,-3.6410529,0,-0.0505702,-1.4543266,-9.1026322,-1.4543266,-9.1532024
50,2,4,27,93,Minnesota,Meeker County,23400,23431,23391,23496,31,-40,105,52,238,248,58,264,263,-6,-26,-15,0,4,7,34,-31,129,34,-27,136,3,13,-16,424,424,424,424,10.1661612,10.5786252,11.2767502,11.2184614,-1.110589,-0.6398362,0.17085985,0.29859023,-1.3241639,5.50259134,-1.153304,5.80118156
50,2,4,27,95,Minnesota,Mille Lacs County,26467,26462,26892,27280,-5,430,388,81,274,282,89,373,383,-8,-99,-101,0,2,8,-4,544,469,-4,546,477,7,-17,12,420,420,420,420,10.27102,10.4112826,13.9820819,14.1401462,-3.711062,-3.7288636,0.07497095,0.29535553,20.3920981,17.3152182,20.467069,17.6105737
50,2,4,27,97,Minnesota,Morrison County,34010,33995,34071,34246,-15,76,175,75,331,344,69,398,414,6,-67,-70,0,1,5,-25,123,254,-25,124,259,4,19,-14,517,517,516,516,9.72585432,10.0706998,11.6945318,12.1199701,-1.9686775,-2.0492703,0.02938325,0.14637645,3.61413922,7.43592371,3.64352246,7.58230016
50,2,4,27,99,Minnesota,Mower County,40034,40054,40214,40140,20,160,-74,128,479,493,94,422,437,34,57,56,2,110,259,-22,-30,-393,-20,80,-134,6,23,4,672,671,670,669,11.9350177,12.2707021,10.5147755,10.8768699,1.42024219,1.39383229,2.74081826,6.44647435,-0.7474959,-9.7817159,1.99332237,-3.3352416
50,2,4,27,101,Minnesota,Murray County,8175,8172,8145,8060,-3,-27,-85,19,74,76,12,84,99,7,-10,-23,0,1,2,-8,-22,-65,-8,-21,-63,-2,4,1,76,76,76,76,9.07029478,9.37982104,10.2960103,12.2184511,-1.2257155,-2.8386301,0.12257155,0.2468374,-2.6965741,-8.0222154,-2.5740026,-7.775378
50,2,4,27,103,Minnesota,Nicollet County,34464,34504,34373,34441,40,-131,68,87,333,342,83,272,281,4,61,61,0,24,62,31,-220,-39,31,-196,23,5,4,-16,3279,3280,3270,3315,9.66941069,9.93983782,7.89813726,8.16694277,1.77127343,1.77289505,0.69689446,1.8019589,-6.3881993,-1.1334903,-5.6913048,0.66846863
50,2,4,27,105,Minnesota,Nobles County,22294,22207,22047,21947,-87,-160,-100,84,358,364,46,222,217,38,136,147,2,70,168,-117,-360,-426,-115,-290,-258,-10,-6,11,513,511,511,511,16.1793284,16.5477111,10.0329914,9.86498159,6.14633705,6.68272946,3.16355584,7.6374051,-16.269716,-19.366277,-13.10616,-11.728872
50,2,4,27,107,Minnesota,Norman County,6442,6435,6442,6377,-7,7,-65,20,67,69,18,77,84,2,-10,-15,0,2,12,-9,13,-64,-9,15,-52,0,2,2,100,100,100,100,10.4061505,10.7652703,11.9593073,13.1055465,-1.5531568,-2.3402762,0.31063136,1.87222092,2.01910383,-9.9851783,2.32973519,-8.1129573
50,2,4,27,109,Minnesota,Olmsted County,162849,163028,163620,164020,179,592,400,482,1921,1974,325,1276,1300,157,645,674,8,269,651,-39,-428,-886,-31,-159,-235,53,106,-39,3204,3203,3150,3161,11.7618966,12.0498108,7.81269134,7.93553901,3.94920526,4.11427176,1.64703289,3.97387376,-2.6205579,-5.408375,-0.973525,-1.4345013
50,2,4,27,111,Minnesota,Otter Tail County,60074,60072,60222,60519,-2,150,297,150,598,615,190,775,810,-40,-177,-195,0,8,19,32,297,476,32,305,495,6,22,-3,1267,1266,1268,1268,9.94230801,10.1870947,12.8850982,13.4171491,-2.9427902,-3.2300544,0.13300747,0.31472325,4.93790214,7.88464565,5.0709096,8.1993689
50,2,4,27,113,Minnesota,Pennington County,13999,13950,13806,13845,-49,-144,39,30,141,141,25,141,148,5,0,-7,0,1,4,-50,-144,43,-50,-143,47,-4,-1,-1,285,282,280,283,10.1599654,10.1985462,10.1599654,10.704857,0,-0.5063108,0.07205649,0.28932046,-10.376135,3.11019493,-10.304078,3.39951539
50,2,4,27,115,Minnesota,Pine County,28883,28889,29034,29446,6,145,412,61,257,259,86,374,379,-25,-117,-120,0,2,12,28,248,508,28,250,520,3,12,12,1560,1560,1229,1224,8.87384977,8.85772914,12.9136958,12.9616963,-4.039846,-4.1039672,0.0690572,0.41039672,8.56309238,17.373461,8.63214958,17.7838577
